filename,label,label_name,source_path,image_path
Dataset-2_roboflow_train_img_0_9712_jpg.rf.77f2cf13e660b48f870222c62df65b70.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_9712_jpg.rf.77f2cf13e660b48f870222c62df65b70.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_9712_jpg.rf.77f2cf13e660b48f870222c62df65b70.jpg
Dataset-2_roboflow_train_img_0_180_jpg.rf.746419e8cffcb763a7d2fd058d4245ad.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_180_jpg.rf.746419e8cffcb763a7d2fd058d4245ad.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_180_jpg.rf.746419e8cffcb763a7d2fd058d4245ad.jpg
Dataset-2_roboflow_train_img_0_3124_jpg.rf.5cde3ab4c637062722fb94f45128e8cb.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_3124_jpg.rf.5cde3ab4c637062722fb94f45128e8cb.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_3124_jpg.rf.5cde3ab4c637062722fb94f45128e8cb.jpg
Dataset-1_data_train_img_0_2440.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_2440.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_2440.jpg
Dataset-2_roboflow_train_img_0_7227_jpg.rf.92e194c56dc37d809c23da6df91c98bb.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_7227_jpg.rf.92e194c56dc37d809c23da6df91c98bb.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_7227_jpg.rf.92e194c56dc37d809c23da6df91c98bb.jpg
Dataset-2_roboflow_train_img_0_1623_jpg.rf.086b033b50211075beaf588c7e533656.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_1623_jpg.rf.086b033b50211075beaf588c7e533656.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_1623_jpg.rf.086b033b50211075beaf588c7e533656.jpg
Dataset-1_data_train_img_0_3214.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_3214.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_3214.jpg
Dataset-2_roboflow_train_img_0_6635_jpg.rf.0c4bf6f0fe75144d2e031cacf1522f20.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_6635_jpg.rf.0c4bf6f0fe75144d2e031cacf1522f20.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_6635_jpg.rf.0c4bf6f0fe75144d2e031cacf1522f20.jpg
Dataset-2_roboflow_train_img_0_5784_jpg.rf.cff701aafdd074c7f5ca907d7710eaa6.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_5784_jpg.rf.cff701aafdd074c7f5ca907d7710eaa6.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_5784_jpg.rf.cff701aafdd074c7f5ca907d7710eaa6.jpg
Dataset-2_roboflow_train_img_0_9159_jpg.rf.9482414223a0c9436de4f2cc7e3cecf2.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_9159_jpg.rf.9482414223a0c9436de4f2cc7e3cecf2.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_9159_jpg.rf.9482414223a0c9436de4f2cc7e3cecf2.jpg
Dataset-2_roboflow_train_img_0_4880_jpg.rf.11b703d9b198570cea8e7cbbaea94bdb.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_4880_jpg.rf.11b703d9b198570cea8e7cbbaea94bdb.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_4880_jpg.rf.11b703d9b198570cea8e7cbbaea94bdb.jpg
Dataset-2_roboflow_train_infect_image11269_jpg.rf.47bcd5a6904d2ac591b3ae6812e7e65b.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_infect_image11269_jpg.rf.47bcd5a6904d2ac591b3ae6812e7e65b.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_infect_image11269_jpg.rf.47bcd5a6904d2ac591b3ae6812e7e65b.jpg
Dataset-2_roboflow_train_img_0_3515_jpg.rf.2819db0a78ae516a3418daac2972d19e.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_3515_jpg.rf.2819db0a78ae516a3418daac2972d19e.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_3515_jpg.rf.2819db0a78ae516a3418daac2972d19e.jpg
Dataset-2_roboflow_train_img_0_2136_jpg.rf.a015173e69aa6bccae2b712258237d2b.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_2136_jpg.rf.a015173e69aa6bccae2b712258237d2b.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_2136_jpg.rf.a015173e69aa6bccae2b712258237d2b.jpg
Dataset-1_data_train_img_0_1288.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_1288.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_1288.jpg
Dataset-1_data_train_img_0_2114.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_2114.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_2114.jpg
Dataset-1_data_train_img_0_90.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_90.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_90.jpg
Dataset-2_roboflow_test_img_0_3233_jpg.rf.3220b364b5ede53c083269d30007a06b.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_test_img_0_3233_jpg.rf.3220b364b5ede53c083269d30007a06b.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_test_img_0_3233_jpg.rf.3220b364b5ede53c083269d30007a06b.jpg
Dataset-1_data_train_img_0_5518.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_5518.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_5518.jpg
Dataset-2_roboflow_train_img_0_635_jpg.rf.550c6e6f2b47f829b1542da1837d3046.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_635_jpg.rf.550c6e6f2b47f829b1542da1837d3046.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_635_jpg.rf.550c6e6f2b47f829b1542da1837d3046.jpg
Dataset-2_roboflow_train_img_0_130_jpg.rf.70b41e1420e79624792665fefdf61c13.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_130_jpg.rf.70b41e1420e79624792665fefdf61c13.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_130_jpg.rf.70b41e1420e79624792665fefdf61c13.jpg
Dataset-2_roboflow_train_img_0_3002_jpg.rf.0174e60e345031628635e406e1c0d1ac.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_3002_jpg.rf.0174e60e345031628635e406e1c0d1ac.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_3002_jpg.rf.0174e60e345031628635e406e1c0d1ac.jpg
Dataset-2_roboflow_valid_img_0_2803_jpg.rf.29f3d8f92b13fddba0ed92125604cace.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_valid_img_0_2803_jpg.rf.29f3d8f92b13fddba0ed92125604cace.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_valid_img_0_2803_jpg.rf.29f3d8f92b13fddba0ed92125604cace.jpg
Dataset-2_roboflow_train_infect_image11379_jpg.rf.fe0119c710bf9fa8fcf8515188448c41.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_infect_image11379_jpg.rf.fe0119c710bf9fa8fcf8515188448c41.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_infect_image11379_jpg.rf.fe0119c710bf9fa8fcf8515188448c41.jpg
Dataset-1_data_train_img_0_7321.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_7321.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_7321.jpg
Dataset-1_data_train_img_0_9055.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_9055.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_9055.jpg
Dataset-1_data_train_img_0_3746.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_3746.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_3746.jpg
Dataset-2_roboflow_train_img_0_9027_jpg.rf.f052f29bcd7844a19982f6eb0fad1b94.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_9027_jpg.rf.f052f29bcd7844a19982f6eb0fad1b94.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_9027_jpg.rf.f052f29bcd7844a19982f6eb0fad1b94.jpg
Dataset-1_data_train_img_0_7229.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_7229.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_7229.jpg
Dataset-2_roboflow_train_img_0_6630_jpg.rf.8bdf367f4ba03e7028512be681fb7aff.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_6630_jpg.rf.8bdf367f4ba03e7028512be681fb7aff.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_6630_jpg.rf.8bdf367f4ba03e7028512be681fb7aff.jpg
Dataset-2_roboflow_train_infect_image11385_jpg.rf.3f215f0d07e0e69176a4814fb33d1c65.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_infect_image11385_jpg.rf.3f215f0d07e0e69176a4814fb33d1c65.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_infect_image11385_jpg.rf.3f215f0d07e0e69176a4814fb33d1c65.jpg
Dataset-2_roboflow_valid_img_0_3475_jpg.rf.d0203cf5b92ffe7b5de84e2123366e63.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_valid_img_0_3475_jpg.rf.d0203cf5b92ffe7b5de84e2123366e63.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_valid_img_0_3475_jpg.rf.d0203cf5b92ffe7b5de84e2123366e63.jpg
Dataset-2_roboflow_train_img_0_4368_jpg.rf.d9e13b63705da2f62feffaec1b46a1b9.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_4368_jpg.rf.d9e13b63705da2f62feffaec1b46a1b9.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_4368_jpg.rf.d9e13b63705da2f62feffaec1b46a1b9.jpg
Dataset-1_data_train_img_0_8841.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_8841.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_8841.jpg
Dataset-1_data_train_img_0_6303.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_6303.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_6303.jpg
Dataset-2_roboflow_train_img_0_1767_jpg.rf.7ab4f2df36adbd409ccb539f6565e02a.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_1767_jpg.rf.7ab4f2df36adbd409ccb539f6565e02a.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_1767_jpg.rf.7ab4f2df36adbd409ccb539f6565e02a.jpg
Dataset-2_roboflow_train_img_0_4700_jpg.rf.762bdfe30705ae34ae3d5ee1c3ec31f8.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_4700_jpg.rf.762bdfe30705ae34ae3d5ee1c3ec31f8.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_4700_jpg.rf.762bdfe30705ae34ae3d5ee1c3ec31f8.jpg
Dataset-2_roboflow_train_img_0_7041_jpg.rf.faa3bc2defff63f48a327c4ddc8180ff.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_7041_jpg.rf.faa3bc2defff63f48a327c4ddc8180ff.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_7041_jpg.rf.faa3bc2defff63f48a327c4ddc8180ff.jpg
Dataset-1_data_train_img_0_3049.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_3049.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_3049.jpg
Dataset-1_data_train_img_0_258.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_258.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_258.jpg
Dataset-1_data_train_img_0_2349.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_2349.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_2349.jpg
Dataset-1_data_train_img_0_9853.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_9853.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_9853.jpg
Dataset-1_data_train_img_0_4104.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_4104.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_4104.jpg
Dataset-1_data_train_img_0_6883.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_6883.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_6883.jpg
Dataset-2_roboflow_train_img_0_7678_jpg.rf.8bf0f6897c2144311ca4bb606300fdc3.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_7678_jpg.rf.8bf0f6897c2144311ca4bb606300fdc3.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_7678_jpg.rf.8bf0f6897c2144311ca4bb606300fdc3.jpg
Dataset-1_data_train_img_0_5594.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_5594.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_5594.jpg
Dataset-2_roboflow_train_img_0_2601_jpg.rf.f32ac85080d8c67f84ec3aa72b3582e1.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_2601_jpg.rf.f32ac85080d8c67f84ec3aa72b3582e1.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_2601_jpg.rf.f32ac85080d8c67f84ec3aa72b3582e1.jpg
Dataset-2_roboflow_test_img_0_7806_jpg.rf.1042c6d5ea06604ec1b0d7a9ecb649a9.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_test_img_0_7806_jpg.rf.1042c6d5ea06604ec1b0d7a9ecb649a9.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_test_img_0_7806_jpg.rf.1042c6d5ea06604ec1b0d7a9ecb649a9.jpg
Dataset-2_roboflow_train_img_0_1633_jpg.rf.eba56fb1ad8ba3e6c04af303b9218249.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_1633_jpg.rf.eba56fb1ad8ba3e6c04af303b9218249.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_1633_jpg.rf.eba56fb1ad8ba3e6c04af303b9218249.jpg
Dataset-2_roboflow_train_infect_19image0036_jpg.rf.51ee392d56d9aab8083e71e7adc2ad44.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_infect_19image0036_jpg.rf.51ee392d56d9aab8083e71e7adc2ad44.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_infect_19image0036_jpg.rf.51ee392d56d9aab8083e71e7adc2ad44.jpg
Dataset-1_data_train_img_0_2145.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_2145.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_2145.jpg
Dataset-1_data_train_img_0_4851.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_4851.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_4851.jpg
Dataset-1_data_train_img_0_670.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_670.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_670.jpg
Dataset-2_roboflow_train_img_0_1041_jpg.rf.27cbc3a051bf708d2ce6f844c458f8dc.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_1041_jpg.rf.27cbc3a051bf708d2ce6f844c458f8dc.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_1041_jpg.rf.27cbc3a051bf708d2ce6f844c458f8dc.jpg
Dataset-2_roboflow_train_img_0_2114_jpg.rf.7ba4dd77a34c7eb7a9e82212db01a9e9.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_2114_jpg.rf.7ba4dd77a34c7eb7a9e82212db01a9e9.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_2114_jpg.rf.7ba4dd77a34c7eb7a9e82212db01a9e9.jpg
